f,U_infinity,target,f_delta,delta_squared,alpha_squared,alpha_delta_pc1,c_0.0254,c_0.0508,c_0.1016,c_0.1524,c_0.2286,c_0.3048
6.68586094706836,55.5,126.713,0.0115343871455557,2.9762839928915976e-06,0.0,-7.108302002142286,False,False,False,True,False,False
6.90875477931522,55.5,128.583,0.0119189215793176,2.9762839928915976e-06,0.0,-7.108302002142286,False,False,False,True,False,False
7.131698510466912,55.5,129.953,0.0123035420982211,2.9762839928915976e-06,0.0,-7.108302002142286,False,False,False,True,False,False
7.378383712996714,55.5,130.183,0.012729121189917,2.9762839928915976e-06,0.0,-7.108302002142286,False,False,False,True,False,False
7.601402334583733,55.5,129.673,0.0131138709091257,2.9762839928915976e-06,0.0,-7.108302002142286,False,False,False,True,False,False
7.824445930877619,55.5,127.763,0.013498663714474,2.9762839928915976e-06,0.0,-7.108302002142286,False,False,False,True,False,False
8.055475141757274,55.5,127.753,0.0138972332302499,2.9762839928915976e-06,0.0,-7.108302002142286,False,False,False,True,False,False
8.294299608857235,55.5,127.233,0.0143092510519143,2.9762839928915976e-06,0.0,-7.108302002142286,False,False,False,True,False,False
8.517393171418904,55.5,125.203,0.0146941300586181,2.9762839928915976e-06,0.0,-7.108302002142286,False,False,False,True,False,False
8.748463629942055,55.5,123.303,0.0150927707344574,2.9762839928915976e-06,0.0,-7.108302002142286,False,False,False,True,False,False
8.987321812850125,55.5,121.903,0.0155048467223306,2.9762839928915976e-06,0.0,-7.108302002142286,False,False,False,True,False,False
9.210440366976515,55.5,119.253,0.015889768844257,2.9762839928915976e-06,0.0,-7.108302002142286,False,False,False,True,False,False
6.2166061010848646,39.6,119.513,0.0120042937986423,3.728778032815249e-06,0.0,-7.108301630401333,False,False,False,True,False,False
6.447305862541213,39.6,124.403,0.0124497760554827,3.728778032815249e-06,0.0,-7.108301630401333,False,False,False,True,False,False
6.68586094706836,39.6,127.903,0.0129104269758175,3.728778032815249e-06,0.0,-7.108301630401333,False,False,False,True,False,False
6.90875477931522,39.6,130.033,0.0133408359489274,3.728778032815249e-06,0.0,-7.108301630401333,False,False,False,True,False,False
7.131698510466912,39.6,131.023,0.0137713412770426,3.728778032815249e-06,0.0,-7.108301630401333,False,False,False,True,False,False
7.378383712996714,39.6,131.013,0.0142476914910973,3.728778032815249e-06,0.0,-7.108301630401333,False,False,False,True,False,False
7.601402334583733,39.6,129.633,0.0146783414329734,3.728778032815249e-06,0.0,-7.108301630401333,False,False,False,True,False,False
7.824445930877619,39.6,126.863,0.0151090396011186,3.728778032815249e-06,0.0,-7.108301630401333,False,False,False,True,False,False
8.055475141757274,39.6,125.603,0.0155551580262483,3.728778032815249e-06,0.0,-7.108301630401333,False,False,False,True,False,False
8.294299608857235,39.6,125.343,0.0160163291255193,3.728778032815249e-06,0.0,-7.108301630401333,False,False,False,True,False,False
8.517393171418904,39.6,123.453,0.016447123778748,3.728778032815249e-06,0.0,-7.108301630401333,False,False,False,True,False,False
8.748463629942055,39.6,121.313,0.0168933218532592,3.728778032815249e-06,0.0,-7.108301630401333,False,False,False,True,False,False
8.987321812850125,39.6,120.553,0.0173545580579044,3.728778032815249e-06,0.0,-7.108301630401333,False,False,False,True,False,False
9.210440366976515,39.6,115.413,0.0177854009699547,3.728778032815249e-06,0.0,-7.108301630401333,False,False,False,True,False,False
6.2166061010848646,31.7,121.617,0.0130042729541453,4.375880490922116e-06,0.0,-7.108301339862399,False,False,False,True,False,False
6.447305862541213,31.7,125.997,0.0134868646801855,4.375880490922116e-06,0.0,-7.108301339862399,False,False,False,True,False,False
6.68586094706836,31.7,129.117,0.0139858886465341,4.375880490922116e-06,0.0,-7.108301339862399,False,False,False,True,False,False
6.90875477931522,31.7,130.987,0.0144521514573349,4.375880490922116e-06,0.0,-7.108301339862399,False,False,False,True,False,False
7.131698510466912,31.7,131.467,0.0149185186496855,4.375880490922116e-06,0.0,-7.108301339862399,False,False,False,True,False,False
7.378383712996714,31.7,130.817,0.0154345496890152,4.375880490922116e-06,0.0,-7.108301339862399,False,False,False,True,False,False
7.601402334583733,31.7,128.907,0.0159010735417117,4.375880490922116e-06,0.0,-7.108301339862399,False,False,False,True,False,False
7.824445930877619,31.7,125.867,0.0163676496380118,4.375880490922116e-06,0.0,-7.108301339862399,False,False,False,True,False,False
8.055475141757274,31.7,124.207,0.0168509305262984,4.375880490922116e-06,0.0,-7.108301339862399,False,False,False,True,False,False
8.294299608857235,31.7,123.807,0.0173505180034194,4.375880490922116e-06,0.0,-7.108301339862399,False,False,False,True,False,False
8.517393171418904,31.7,122.397,0.0178171986221831,4.375880490922116e-06,0.0,-7.108301339862399,False,False,False,True,False,False
8.748463629942055,31.7,119.737,0.0183005657947872,4.375880490922116e-06,0.0,-7.108301339862399,False,False,False,True,False,False
8.987321812850125,31.7,117.957,0.0188002238006766,4.375880490922116e-06,0.0,-7.108301339862399,False,False,False,True,False,False
6.447305862541213,71.3,127.404,0.0157026820169423,5.931863173032967e-06,7.290000000000001,-4.4083051233100825,False,False,False,True,False,False
6.68586094706836,71.3,127.394,0.0162836928632896,5.931863173032967e-06,7.290000000000001,-4.4083051233100825,False,False,False,True,False,False
6.90875477931522,71.3,128.774,0.0168265600772751,5.931863173032967e-06,7.290000000000001,-4.4083051233100825,False,False,False,True,False,False
7.131698510466912,71.3,130.144,0.017369548822122,5.931863173032967e-06,7.290000000000001,-4.4083051233100825,False,False,False,True,False,False
7.378383712996714,71.3,130.644,0.0179703609095578,5.931863173032967e-06,7.290000000000001,-4.4083051233100825,False,False,False,True,False,False
7.601402334583733,71.3,130.114,0.0185135320531799,5.931863173032967e-06,7.290000000000001,-4.4083051233100825,False,False,False,True,False,False
7.824445930877619,71.3,128.334,0.019056764023741,5.931863173032967e-06,7.290000000000001,-4.4083051233100825,False,False,False,True,False,False
8.055475141757274,71.3,127.054,0.0196194452912989,5.931863173032967e-06,7.290000000000001,-4.4083051233100825,False,False,False,True,False,False
8.294299608857235,71.3,126.534,0.0202011122301244,5.931863173032967e-06,7.290000000000001,-4.4083051233100825,False,False,False,True,False,False
8.517393171418904,71.3,124.364,0.0207444658956122,5.931863173032967e-06,7.290000000000001,-4.4083051233100825,False,False,False,True,False,False
8.748463629942055,71.3,121.944,0.0213072476235242,5.931863173032967e-06,7.290000000000001,-4.4083051233100825,False,False,False,True,False,False
8.987321812850125,71.3,120.534,0.021888996678605,5.931863173032967e-06,7.290000000000001,-4.4083051233100825,False,False,False,True,False,False
9.210440366976515,71.3,116.724,0.0224324112120898,5.931863173032967e-06,7.290000000000001,-4.4083051233100825,False,False,False,True,False,False
6.2166061010848646,39.6,121.009,0.0182998423506899,8.665387656312835e-06,7.290000000000001,-4.408304205467065,False,False,False,True,False,False
6.447305862541213,39.6,125.809,0.0189789539425046,8.665387656312835e-06,7.290000000000001,-4.408304205467065,False,False,False,True,False,False
6.68586094706836,39.6,128.829,0.0196811892728146,8.665387656312835e-06,7.290000000000001,-4.408304205467065,False,False,False,True,False,False
6.90875477931522,39.6,130.589,0.0203373225269944,8.665387656312835e-06,7.290000000000001,-4.408304205467065,False,False,False,True,False,False
7.131698510466912,39.6,130.829,0.0209936026687326,8.665387656312835e-06,7.290000000000001,-4.408304205467065,False,False,False,True,False,False
7.378383712996714,39.6,130.049,0.0217197706522172,8.665387656312835e-06,7.290000000000001,-4.408304205467065,False,False,False,True,False,False
7.601402334583733,39.6,128.139,0.0223762712491585,8.665387656312835e-06,7.290000000000001,-4.408304205467065,False,False,False,True,False,False
7.824445930877619,39.6,125.589,0.0230328453642205,8.665387656312835e-06,7.290000000000001,-4.408304205467065,False,False,False,True,False,False
8.055475141757274,39.6,122.919,0.023712926757308,8.665387656312835e-06,7.290000000000001,-4.408304205467065,False,False,False,True,False,False
8.294299608857235,39.6,121.889,0.0244159550699196,8.665387656312835e-06,7.290000000000001,-4.408304205467065,False,False,False,True,False,False
8.517393171418904,39.6,121.499,0.0250726762708366,8.665387656312835e-06,7.290000000000001,-4.408304205467065,False,False,False,True,False,False
8.748463629942055,39.6,119.209,0.0257528790847381,8.665387656312835e-06,7.290000000000001,-4.408304205467065,False,False,False,True,False,False
8.987321812850125,39.6,116.659,0.026456006646677,8.665387656312835e-06,7.290000000000001,-4.408304205467065,False,False,False,True,False,False
9.210440366976515,39.6,112.589,0.0271128014153393,8.665387656312835e-06,7.290000000000001,-4.408304205467065,False,False,False,True,False,False
5.993961427306569,71.3,124.121,0.0239996023516019,1.6031723143214068e-05,29.160000000000004,-1.708306694626609,False,False,False,True,False,False
6.2166061010848646,71.3,126.291,0.0248910634831398,1.6031723143214068e-05,29.160000000000004,-1.708306694626609,False,False,False,True,False,False
6.447305862541213,71.3,128.971,0.0258147768911605,1.6031723143214068e-05,29.160000000000004,-1.708306694626609,False,False,False,True,False,False
6.68586094706836,71.3,131.281,0.026769942725482,1.6031723143214068e-05,29.160000000000004,-1.708306694626609,False,False,False,True,False,False
6.90875477931522,71.3,133.201,0.0276624014784161,1.6031723143214068e-05,29.160000000000004,-1.708306694626609,False,False,False,True,False,False
7.131698510466912,71.3,134.111,0.0285550600247404,1.6031723143214068e-05,29.160000000000004,-1.708306694626609,False,False,False,True,False,False
7.378383712996714,71.3,133.241,0.0295427785542205,1.6031723143214068e-05,29.160000000000004,-1.708306694626609,False,False,False,True,False,False
7.601402334583733,71.3,131.111,0.030435736959109,1.6031723143214068e-05,29.160000000000004,-1.708306694626609,False,False,False,True,False,False
7.824445930877619,71.3,127.591,0.0313287953618104,1.6031723143214068e-05,29.160000000000004,-1.708306694626609,False,False,False,True,False,False
8.055475141757274,71.3,123.311,0.0322538278732738,1.6031723143214068e-05,29.160000000000004,-1.708306694626609,False,False,False,True,False,False
8.294299608857235,71.3,121.431,0.0332100723055654,1.6031723143214068e-05,29.160000000000004,-1.708306694626609,False,False,False,True,False,False
8.517393171418904,71.3,120.061,0.0341033307713757,1.6031723143214068e-05,29.160000000000004,-1.708306694626609,False,False,False,True,False,False
8.748463629942055,71.3,116.411,0.0350285284368952,1.6031723143214068e-05,29.160000000000004,-1.708306694626609,False,False,False,True,False,False
5.993961427306569,55.5,126.807,0.0259150127250962,1.8692826077481407e-05,29.160000000000004,-1.7083061174421443,False,False,False,True,False,False
6.2166061010848646,55.5,129.367,0.0268776214479108,1.8692826077481407e-05,29.160000000000004,-1.7083061174421443,False,False,False,True,False,False
6.447305862541213,55.5,131.807,0.0278750565042295,1.8692826077481407e-05,29.160000000000004,-1.7083061174421443,False,False,False,True,False,False
6.68586094706836,55.5,133.097,0.0289064542077572,1.8692826077481407e-05,29.160000000000004,-1.7083061174421443,False,False,False,True,False,False
6.90875477931522,55.5,132.127,0.0298701401722193,1.8692826077481407e-05,29.160000000000004,-1.7083061174421443,False,False,False,True,False,False
7.131698510466912,55.5,130.777,0.0308340418755996,1.8692826077481407e-05,29.160000000000004,-1.7083061174421443,False,False,False,True,False,False
7.378383712996714,55.5,130.567,0.0319005903077482,1.8692826077481407e-05,29.160000000000004,-1.7083061174421443,False,False,False,True,False,False
7.601402334583733,55.5,128.707,0.0328648158014311,1.8692826077481407e-05,29.160000000000004,-1.7083061174421443,False,False,False,True,False,False
7.824445930877619,55.5,124.077,0.0338291492737612,1.8692826077481407e-05,29.160000000000004,-1.7083061174421443,False,False,False,True,False,False
8.055475141757274,55.5,121.587,0.0348280087112844,1.8692826077481407e-05,29.160000000000004,-1.7083061174421443,False,False,False,True,False,False
8.294299608857235,55.5,119.737,0.0358605710957809,1.8692826077481407e-05,29.160000000000004,-1.7083061174421443,False,False,False,True,False,False
8.517393171418904,55.5,118.757,0.0368251205982742,1.8692826077481407e-05,29.160000000000004,-1.7083061174421443,False,False,False,True,False,False
8.748463629942055,55.5,117.287,0.0378241583708133,1.8692826077481407e-05,29.160000000000004,-1.7083061174421443,False,False,False,True,False,False
8.987321812850125,55.5,114.927,0.0388568665262839,1.8692826077481407e-05,29.160000000000004,-1.7083061174421443,False,False,False,True,False,False
5.755742213586912,39.6,125.347,0.0278495342079181,2.3411713586537743e-05,29.160000000000004,-1.7083051871656787,False,False,False,True,False,False
5.993961427306569,39.6,127.637,0.0290021734150403,2.3411713586537743e-05,29.160000000000004,-1.7083051871656787,False,False,False,True,False,False
6.2166061010848646,39.6,129.937,0.0300794541945656,2.3411713586537743e-05,29.160000000000004,-1.7083051871656787,False,False,False,True,False,False
6.447305862541213,39.6,132.357,0.031195710041339,2.3411713586537743e-05,29.160000000000004,-1.7083051871656787,False,False,False,True,False,False
6.68586094706836,39.6,132.757,0.0323499743812757,2.3411713586537743e-05,29.160000000000004,-1.7083051871656787,False,False,False,True,False,False
6.90875477931522,39.6,130.507,0.0334284607303064,2.3411713586537743e-05,29.160000000000004,-1.7083051871656787,False,False,False,True,False,False
7.131698510466912,39.6,127.117,0.0345071885184435,2.3411713586537743e-05,29.160000000000004,-1.7083051871656787,False,False,False,True,False,False
7.378383712996714,39.6,126.267,0.0357007909647489,2.3411713586537743e-05,29.160000000000004,-1.7083051871656787,False,False,False,True,False,False
7.601402334583733,39.6,124.647,0.0367798811151432,2.3411713586537743e-05,29.160000000000004,-1.7083051871656787,False,False,False,True,False,False
7.824445930877619,39.6,120.497,0.0378590921072861,2.3411713586537743e-05,29.160000000000004,-1.7083051871656787,False,False,False,True,False,False
8.055475141757274,39.6,119.137,0.0389769420165876,2.3411713586537743e-05,29.160000000000004,-1.7083051871656787,False,False,False,True,False,False
8.294299608857235,39.6,117.137,0.0401325097816775,2.3411713586537743e-05,29.160000000000004,-1.7083051871656787,False,False,False,True,False,False
8.517393171418904,39.6,117.037,0.0412119625388669,2.3411713586537743e-05,29.160000000000004,-1.7083051871656787,False,False,False,True,False,False
8.748463629942055,39.6,116.677,0.0423300120275825,2.3411713586537743e-05,29.160000000000004,-1.7083051871656787,False,False,False,True,False,False
5.755742213586912,31.7,125.741,0.0301657415055041,2.7467892629281613e-05,29.160000000000004,-1.7083044603189623,False,False,False,True,False,False
5.993961427306569,31.7,127.781,0.0314142441235936,2.7467892629281613e-05,29.160000000000004,-1.7083044603189623,False,False,False,True,False,False
6.2166061010848646,31.7,129.681,0.0325811208577391,2.7467892629281613e-05,29.160000000000004,-1.7083044603189623,False,False,False,True,False,False
6.447305862541213,31.7,131.471,0.033790214161648,2.7467892629281613e-05,29.160000000000004,-1.7083044603189623,False,False,False,True,False,False
6.68586094706836,31.7,131.491,0.0350404770726037,2.7467892629281613e-05,29.160000000000004,-1.7083044603189623,False,False,False,True,False,False
6.90875477931522,31.7,128.241,0.0362086596418052,2.7467892629281613e-05,29.160000000000004,-1.7083044603189623,False,False,False,True,False,False
7.131698510466912,31.7,123.991,0.0373771037302703,2.7467892629281613e-05,29.160000000000004,-1.7083044603189623,False,False,False,True,False,False
7.378383712996714,31.7,123.761,0.0386699764435723,2.7467892629281613e-05,29.160000000000004,-1.7083044603189623,False,False,False,True,False,False
7.601402334583733,31.7,122.771,0.0398388130314631,2.7467892629281613e-05,29.160000000000004,-1.7083044603189623,False,False,False,True,False,False
7.824445930877619,31.7,119.151,0.0410077805113438,2.7467892629281613e-05,29.160000000000004,-1.7083044603189623,False,False,False,True,False,False
8.055475141757274,31.7,118.291,0.0422186004537597,2.7467892629281613e-05,29.160000000000004,-1.7083044603189623,False,False,False,True,False,False
8.294299608857235,31.7,116.181,0.0434702751939384,2.7467892629281613e-05,29.160000000000004,-1.7083044603189623,False,False,False,True,False,False
8.517393171418904,31.7,115.691,0.0446395045461306,2.7467892629281613e-05,29.160000000000004,-1.7083044603189623,False,False,False,True,False,False
8.748463629942055,31.7,115.591,0.0458505406667048,2.7467892629281613e-05,29.160000000000004,-1.7083044603189623,False,False,False,True,False,False
5.755742213586912,71.3,128.713,0.0431234759881324,5.61338527280341e-05,51.84,0.0916966697976384,False,False,False,True,False,False
5.993961427306569,71.3,130.123,0.0449082745704076,5.61338527280341e-05,51.84,0.0916966697976384,False,False,False,True,False,False
6.2166061010848646,71.3,132.043,0.0465763847614616,5.61338527280341e-05,51.84,0.0916966697976384,False,False,False,True,False,False
6.447305862541213,71.3,134.853,0.0483048457061068,5.61338527280341e-05,51.84,0.0916966697976384,False,False,False,True,False,False
6.68586094706836,71.3,136.023,0.0500921607173958,5.61338527280341e-05,51.84,0.0916966697976384,False,False,False,True,False,False
6.90875477931522,71.3,134.273,0.0517621376666953,5.61338527280341e-05,51.84,0.0916966697976384,False,False,False,True,False,False
7.131698510466912,71.3,132.513,0.0534324884712066,5.61338527280341e-05,51.84,0.0916966697976384,False,False,False,True,False,False
7.378383712996714,71.3,130.893,0.0552807163822499,5.61338527280341e-05,51.84,0.0916966697976384,False,False,False,True,False,False
7.601402334583733,71.3,128.643,0.0569516282848385,5.61338527280341e-05,51.84,0.0916966697976384,False,False,False,True,False,False
7.824445930877619,71.3,124.353,0.0586227273042458,5.61338527280341e-05,51.84,0.0916966697976384,False,False,False,True,False,False
8.055475141757274,71.3,116.783,0.0603536565672708,5.61338527280341e-05,51.84,0.0916966697976384,False,False,False,True,False,False
8.294299608857235,71.3,119.343,0.0621429898609079,5.61338527280341e-05,51.84,0.0916966697976384,False,False,False,True,False,False
8.517393171418904,71.3,118.343,0.0638144632402273,5.61338527280341e-05,51.84,0.0916966697976384,False,False,False,True,False,False
8.748463629942055,71.3,116.603,0.0655457015410267,5.61338527280341e-05,51.84,0.0916966697976384,False,False,False,True,False,False
8.987321812850125,71.3,113.333,0.0673352874420231,5.61338527280341e-05,51.84,0.0916966697976384,False,False,False,True,False,False
9.210440366976515,71.3,110.313,0.0690069480644644,5.61338527280341e-05,51.84,0.0916966697976384,False,False,False,True,False,False
5.525452939131784,39.6,127.488,0.0500090448143869,8.191460668492693e-05,51.84,0.0916994846144891,False,False,False,True,False,False
5.755742213586912,39.6,130.558,0.0520933167778558,8.191460668492693e-05,51.84,0.0916994846144891,False,False,False,True,False,False
5.993961427306569,39.6,132.118,0.0542493599956316,8.191460668492693e-05,51.84,0.0916994846144891,False,False,False,True,False,False
6.2166061010848646,39.6,132.658,0.0562644432098618,8.191460668492693e-05,51.84,0.0916994846144891,False,False,False,True,False,False
6.447305862541213,39.6,133.198,0.0583524303552472,8.191460668492693e-05,51.84,0.0916994846144891,False,False,False,True,False,False
6.68586094706836,39.6,132.358,0.0605115134284789,8.191460668492693e-05,51.84,0.0916994846144891,False,False,False,True,False,False
6.90875477931522,39.6,128.338,0.0625288516935,8.191460668492693e-05,51.84,0.0916994846144891,False,False,False,True,False,False
7.131698510466912,39.6,122.428,0.0645466415769848,8.191460668492693e-05,51.84,0.0916994846144891,False,False,False,True,False,False
7.378383712996714,39.6,120.058,0.0667793076559936,8.191460668492693e-05,51.84,0.0916994846144891,False,False,False,True,False,False
7.601402334583733,39.6,120.228,0.0687977753480088,8.191460668492693e-05,51.84,0.0916994846144891,False,False,False,True,False,False
7.824445930877619,39.6,117.478,0.0708164690778256,8.191460668492693e-05,51.84,0.0916994846144891,False,False,False,True,False,False
8.055475141757274,39.6,111.818,0.0729074379608451,8.191460668492693e-05,51.84,0.0916994846144891,False,False,False,True,False,False
8.294299608857235,39.6,114.258,0.0750689591265381,8.191460668492693e-05,51.84,0.0916994846144891,False,False,False,True,False,False
8.517393171418904,39.6,113.288,0.0770881050844984,8.191460668492693e-05,51.84,0.0916994846144891,False,False,False,True,False,False
8.748463629942055,39.6,112.688,0.0791794472862801,8.191460668492693e-05,51.84,0.0916994846144891,False,False,False,True,False,False
8.987321812850125,39.6,111.588,0.0813412736025875,8.191460668492693e-05,51.84,0.0916994846144891,False,False,False,True,False,False
9.210440366976515,39.6,110.868,0.0833606457509242,8.191460668492693e-05,51.84,0.0916994846144891,False,False,False,True,False,False
5.303304908059076,71.3,134.319,0.1013791184174753,0.0003654296873488,98.01,2.7917132608365067,False,False,False,True,False,False
5.525452939131784,71.3,135.329,0.1056257480076588,0.0003654296873488,98.01,2.7917132608365067,False,False,False,True,False,False
5.755742213586912,71.3,135.459,0.1100280073591403,0.0003654296873488,98.01,2.7917132608365067,False,False,False,True,False,False
5.993961427306569,71.3,135.079,0.1145818571369087,0.0003654296873488,98.01,2.7917132608365067,False,False,False,True,False,False
6.2166061010848646,71.3,131.279,0.1188379806559788,0.0003654296873488,98.01,2.7917132608365067,False,False,False,True,False,False
6.447305862541213,71.3,129.889,0.123248086965353,0.0003654296873488,98.01,2.7917132608365067,False,False,False,True,False,False
6.68586094706836,71.3,128.879,0.12780835732179,0.0003654296873488,98.01,2.7917132608365067,False,False,False,True,False,False
6.90875477931522,71.3,126.349,0.1320692438077887,0.0003654296873488,98.01,2.7917132608365067,False,False,False,True,False,False
7.131698510466912,71.3,122.679,0.1363310841719952,0.0003654296873488,98.01,2.7917132608365067,False,False,False,True,False,False
7.378383712996714,71.3,121.789,0.1410467716145754,0.0003654296873488,98.01,2.7917132608365067,False,False,False,True,False,False
7.601402334583733,71.3,120.779,0.1453100436004675,0.0003654296873488,98.01,2.7917132608365067,False,False,False,True,False,False
7.824445930877619,71.3,119.639,0.1495737930082331,0.0003654296873488,98.01,2.7917132608365067,False,False,False,True,False,False
8.055475141757274,71.3,116.849,0.1539901971437133,0.0003654296873488,98.01,2.7917132608365067,False,False,False,True,False,False
8.294299608857235,71.3,115.079,0.1585556170754099,0.0003654296873488,98.01,2.7917132608365067,False,False,False,True,False,False
8.517393171418904,71.3,114.569,0.1628203216491082,0.0003654296873488,98.01,2.7917132608365067,False,False,False,True,False,False
8.748463629942055,71.3,112.039,0.167237514283422,0.0003654296873488,98.01,2.7917132608365067,False,False,False,True,False,False
5.303304908059076,55.5,131.955,0.1094047418541085,0.0004255779293336,98.01,2.791715994209654,False,False,False,True,False,False
5.525452939131784,55.5,133.235,0.1139875535940058,0.0004255779293336,98.01,2.791715994209654,False,False,False,True,False,False
5.755742213586912,55.5,132.355,0.1187383154416315,0.0004255779293336,98.01,2.791715994209654,False,False,False,True,False,False
5.993961427306569,55.5,131.605,0.1236526682901888,0.0004255779293336,98.01,2.791715994209654,False,False,False,True,False,False
6.2166061010848646,55.5,127.815,0.1282457255407517,0.0004255779293336,98.01,2.791715994209654,False,False,False,True,False,False
6.447305862541213,55.5,127.315,0.1330049555464753,0.0004255779293336,98.01,2.791715994209654,False,False,False,True,False,False
6.68586094706836,55.5,126.565,0.1379262372553615,0.0004255779293336,98.01,2.791715994209654,False,False,False,True,False,False
6.90875477931522,55.5,124.665,0.1425244345305707,0.0004255779293336,98.01,2.791715994209654,False,False,False,True,False,False
7.131698510466912,55.5,121.635,0.1471236611972436,0.0004255779293336,98.01,2.791715994209654,False,False,False,True,False,False
7.378383712996714,55.5,119.875,0.152212663502389,0.0004255779293336,98.01,2.791715994209654,False,False,False,True,False,False
7.601402334583733,55.5,119.505,0.1568134351243089,0.0004255779293336,98.01,2.791715994209654,False,False,False,True,False,False
7.824445930877619,55.5,118.365,0.1614147219629485,0.0004255779293336,98.01,2.791715994209654,False,False,False,True,False,False
8.055475141757274,55.5,115.085,0.1661807483587978,0.0004255779293336,98.01,2.791715994209654,False,False,False,True,False,False
8.294299608857235,55.5,112.945,0.1711075873063021,0.0004255779293336,98.01,2.791715994209654,False,False,False,True,False,False
8.517393171418904,55.5,112.065,0.1757099049260721,0.0004255779293336,98.01,2.791715994209654,False,False,False,True,False,False
8.748463629942055,55.5,110.555,0.1804767822418416,0.0004255779293336,98.01,2.791715994209654,False,False,False,True,False,False
5.303304908059076,39.6,127.315,0.1223194112025421,0.0005319827736683,98.01,2.7917203926979086,False,False,False,True,False,False
5.525452939131784,39.6,128.335,0.1274432003928118,0.0005319827736683,98.01,2.7917203926979086,False,False,False,True,False,False
5.755742213586912,39.6,128.595,0.1327547653407004,0.0005319827736683,98.01,2.7917203926979086,False,False,False,True,False,False
5.993961427306569,39.6,128.345,0.1382492323691831,0.0005319827736683,98.01,2.7917203926979086,False,False,False,True,False,False
6.2166061010848646,39.6,126.835,0.1433844765001698,0.0005319827736683,98.01,2.7917203926979086,False,False,False,True,False,False
6.447305862541213,39.6,126.465,0.1487055092288414,0.0005319827736683,98.01,2.7917203926979086,False,False,False,True,False,False
6.68586094706836,39.6,126.345,0.1542077230341217,0.0005319827736683,98.01,2.7917203926979086,False,False,False,True,False,False
6.90875477931522,39.6,123.835,0.1593487139433343,0.0005319827736683,98.01,2.7917203926979086,False,False,False,True,False,False
7.131698510466912,39.6,120.555,0.1644908557583998,0.0005319827736683,98.01,2.7917203926979086,False,False,False,True,False,False
7.378383712996714,39.6,118.545,0.1701805887171764,0.0005319827736683,98.01,2.7917203926979086,False,False,False,True,False,False
7.601402334583733,39.6,117.925,0.1753244578615418,0.0005319827736683,98.01,2.7917203926979086,False,False,False,True,False,False
7.824445930877619,39.6,116.295,0.1804689030413213,0.0005319827736683,98.01,2.7917203926979086,False,False,False,True,False,False
8.055475141757274,39.6,113.525,0.1857975344391584,0.0005319827736683,98.01,2.7917203926979086,False,False,False,True,False,False
8.294299608857235,39.6,112.265,0.1913059614866087,0.0005319827736683,98.01,2.7917203926979086,False,False,False,True,False,False
8.517393171418904,39.6,111.135,0.1964515591259509,0.0005319827736683,98.01,2.7917203926979086,False,False,False,True,False,False
8.748463629942055,39.6,109.885,0.2017811418904459,0.0005319827736683,98.01,2.7917203926979086,False,False,False,True,False,False
5.303304908059076,31.7,127.299,0.1323932045690727,0.0006232154257887,98.01,2.7917238236383843,False,False,False,True,False,False
5.525452939131784,31.7,128.559,0.1379389708850414,0.0006232154257887,98.01,2.7917238236383843,False,False,False,True,False,False
5.755742213586912,31.7,128.809,0.1436879775047946,0.0006232154257887,98.01,2.7917238236383843,False,False,False,True,False,False
5.993961427306569,31.7,128.939,0.1496349493725338,0.0006232154257887,98.01,2.7917238236383843,False,False,False,True,False,False
6.2166061010848646,31.7,127.179,0.1551931140175555,0.0006232154257887,98.01,2.7917238236383843,False,False,False,True,False,False
6.447305862541213,31.7,126.049,0.1609523681509757,0.0006232154257887,98.01,2.7917238236383843,False,False,False,True,False,False
6.68586094706836,31.7,125.539,0.166907724792605,0.0006232154257887,98.01,2.7917238236383843,False,False,False,True,False,False
6.90875477931522,31.7,122.149,0.1724721095001483,0.0006232154257887,98.01,2.7917238236383843,False,False,False,True,False,False
7.131698510466912,31.7,118.619,0.1780377398980732,0.0006232154257887,98.01,2.7917238236383843,False,False,False,True,False,False
7.378383712996714,31.7,117.119,0.184196059106358,0.0006232154257887,98.01,2.7917238236383843,False,False,False,True,False,False
7.601402334583733,31.7,116.859,0.1897635590903046,0.0006232154257887,98.01,2.7917238236383843,False,False,False,True,False,False
7.824445930877619,31.7,114.729,0.1953316825499014,0.0006232154257887,98.01,2.7917238236383843,False,False,False,True,False,False
8.055475141757274,31.7,112.209,0.2010991611519597,0.0006232154257887,98.01,2.7917238236383843,False,False,False,True,False,False
8.294299608857235,31.7,111.459,0.2070612427363725,0.0006232154257887,98.01,2.7917238236383843,False,False,False,True,False,False
8.517393171418904,31.7,109.949,0.2126306135680186,0.0006232154257887,98.01,2.7917238236383843,False,False,False,True,False,False
8.748463629942055,31.7,108.689,0.2183991218879224,0.0006232154257887,98.01,2.7917238236383843,False,False,False,True,False,False
5.303304908059076,71.3,128.354,0.25023629240244,0.0022264215614334,158.76,5.491759554524186,False,False,False,True,False,False
5.525452939131784,71.3,129.744,0.2607183409785384,0.0022264215614334,158.76,5.491759554524186,False,False,False,True,False,False
5.755742213586912,71.3,128.484,0.2715845338938521,0.0022264215614334,158.76,5.491759554524186,False,False,False,True,False,False
5.993961427306569,71.3,127.094,0.2828249007695421,0.0022264215614334,158.76,5.491759554524186,False,False,False,True,False,False
6.2166061010848646,71.3,121.664,0.2933303834176861,0.0022264215614334,158.76,5.491759554524186,False,False,False,True,False,False
